0:Off 1:On,Metadata,Attribute Code,Required,Feature Code,Geometry
0,0,SAX_RS3,M,AL195,A
0,0,SAX_RS3,M,AL195,L
0,0,SAX_RS3,M,BH120,A
0,0,SAX_RS3,M,BH120,L
0,0,SAX_RS3,M,BH120,P
0,0,SAX_RS3,M,AB010,A
0,0,SAX_RS3,M,AL180,A
0,0,SAX_RS3,M,BH135,A
0,0,SAX_RS3,M,AA040,A
0,0,SAX_RS3,M,AA040,P
0,0,SAX_RS3,M,BH140,A
0,0,SAX_RS3,M,BH140,L
0,0,SAX_RS3,M,AP030,A
0,0,SAX_RS3,M,AP030,L
0,0,SAX_RS3,M,AP020,P
0,0,SAX_RS3,M,AQ135,A
0,0,SAX_RS3,M,AQ135,P
0,0,SAX_RS3,M,DB160,A
0,0,SAX_RS3,M,DB160,P
0,0,SAX_RS3,M,AN076,A
0,0,SAX_RS3,M,AN076,P
0,0,SAX_RS3,M,AL200,A
0,0,SAX_RS3,M,AL200,P
0,0,SAX_RS3,M,GB055,A
0,0,SAX_RS3,M,BH160,A
0,0,SAX_RS3,M,BH155,A
0,0,SAX_RS3,M,BH155,P
0,0,SAX_RS3,M,BH150,A
0,0,SAX_RS3,M,DB170,A
0,0,SAX_RS3,M,AK161,P
0,0,SAX_RS3,M,GB070,A
0,0,SAX_RS3,M,AL105,A
0,0,SAX_RS3,M,AL105,P
0,0,SAX_RS3,M,AC030,A
0,0,SAX_RS3,M,AC507,A
0,0,SAX_RS3,M,AC507,P
0,0,SAX_RS3,M,AL208,A
0,0,SAX_RS3,M,AL208,P
0,0,SAX_RS3,M,AQ118,P
0,0,SAX_RS3,M,AA011,L
0,0,SAX_RS3,M,AL019,A
0,0,SAX_RS3,M,AL019,P
0,0,SAX_RS3,M,BI006,A
0,0,SAX_RS3,M,BI006,L
0,0,SAX_RS3,M,BI006,P
0,0,SAX_RS3,M,AM011,A
0,0,SAX_RS3,M,AM011,P
0,0,SAX_RS3,M,BB241,A
0,0,SAX_RS3,M,BB241,P
0,0,SAX_RS3,M,AG030,A
0,0,SAX_RS3,M,BB081,A
0,0,SAX_RS3,M,BB081,L
0,0,SAX_RS3,M,BB082,A
0,0,SAX_RS3,M,BB082,L
0,0,SAX_RS3,M,AQ035,L
0,0,SAX_RS3,M,AK150,L
0,0,SAX_RS3,M,AK150,P
0,0,SAX_RS3,M,AK155,A
0,0,SAX_RS3,M,AK155,L
0,0,SAX_RS3,M,BI040,L
0,0,SAX_RS3,M,BI040,P
0,0,SAX_RS3,M,BB201,A
0,0,SAX_RS3,M,BB201,P
0,0,SAX_RS3,M,AF010,P
0,0,SAX_RS3,M,BD140,A
0,0,SAX_RS3,M,BD140,P
0,0,SAX_RS3,M,BJ100,A
0,0,SAX_RS3,M,DA010,A
0,0,SAX_RS3,M,AD025,A
0,0,SAX_RS3,M,AD025,P
0,0,SAX_RS3,M,AD020,A
0,0,SAX_RS3,M,AD020,P
0,0,SAX_RS3,M,AL351,A
0,0,SAX_RS3,M,AL351,P
0,0,SAX_RS3,M,BH165,A
0,0,SAX_RS3,M,BH165,L
0,0,SAX_RS3,M,AK040,A
0,0,SAX_RS3,M,AK040,P
0,0,SAX_RS3,M,CA030,P
0,0,SAX_RS3,M,AJ080,A
0,0,SAX_RS3,M,AJ080,P
0,0,SAX_RS3,M,AK160,A
0,0,SAX_RS3,M,AK160,P
0,0,SAX_RS3,M,AQ150,A
0,0,SAX_RS3,M,AQ150,L
0,0,SAX_RS3,M,AQ120,L
0,0,SAX_RS3,M,DB010,L
0,0,SAX_RS3,M,GB045,A
0,0,SAX_RS3,M,AM010,A
0,0,SAX_RS3,M,AM010,P
0,0,SAX_RS3,M,AM070,A
0,0,SAX_RS3,M,AM070,P
0,0,SAX_RS3,M,AQ114,P
0,0,SAX_RS3,M,AQ161,P
0,0,SAX_RS3,M,AQ162,P
0,0,SAX_RS3,M,BD100,A
0,0,SAX_RS3,M,BD100,P
0,0,SAX_RS3,M,AM060,A
0,0,SAX_RS3,M,AM060,P
0,0,SAX_RS3,M,ZB050,P
0,0,SAX_RS3,M,ED020,A
0,0,SAX_RS3,M,AK170,A
0,0,SAX_RS3,M,AK170,P
0,0,SAX_RS3,M,AP056,A
0,0,SAX_RS3,M,AP056,P
0,0,SAX_RS3,M,AM071,A
0,0,SAX_RS3,M,AM071,P
0,0,SAX_RS3,M,AP055,A
0,0,SAX_RS3,M,AP055,L
0,0,SAX_RS3,M,GB075,A
0,0,SAX_RS3,M,GB075,L
0,0,SAX_RS3,M,FA100,A
0,0,SAX_RS3,M,AL510,P
0,0,SAX_RS3,M,EB020,A
0,0,SAX_RS3,M,BA040,A
0,0,SAX_RS3,M,AL036,A
0,0,SAX_RS3,M,AL036,P
0,0,SAX_RS3,M,AL241,A
0,0,SAX_RS3,M,AL241,P
0,0,SAX_RS3,M,AQ160,P
0,0,SAX_RS3,M,AP050,L
0,0,SAX_RS3,M,FA165,A
0,0,SAX_RS3,M,FA165,P
0,0,SAX_RS3,M,AQ068,A
0,0,SAX_RS3,M,AQ068,P
0,0,SAX_RS3,M,AQ059,L
0,0,SAX_RS3,M,AQ059,P
0,0,SAX_RS3,M,AL211,A
0,0,SAX_RS3,M,AL211,L
0,0,SAX_RS3,M,AL211,P
0,0,SAX_RS3,M,AQ125,A
0,0,SAX_RS3,M,AQ125,P
0,0,SAX_RS3,M,EC005,P
0,0,SAX_RS3,M,BJ110,A
0,0,SAX_RS3,M,AQ130,A
0,0,SAX_RS3,M,AQ130,L
0,0,SAX_RS3,M,AQ095,P
0,0,SAX_RS3,M,AH060,A
0,0,SAX_RS3,M,AH060,P
0,0,SAX_RS3,M,AL250,P
0,0,SAX_RS3,M,AQ115,P
0,0,SAX_RS3,M,BH145,P
0,0,SAX_RS3,M,AP041,L
0,0,SAX_RS3,M,AP041,P
0,0,SAX_RS3,M,AQ140,A
0,0,SAX_RS3,M,BI005,A
0,0,SAX_RS3,M,EA050,A
0,0,SAX_RS3,M,ZD020,A
0,0,SAX_RS3,M,DB190,L
0,0,SAX_RS3,M,DB180,A
0,0,SAX_RS3,M,DB180,P
0,0,SAX_RS3,M,AL260,L
0,0,SAX_RS3,M,AB507,A
0,0,SAX_RS3,M,AB507,P
0,0,SAX_RS3,M,GB065,A
0,0,SAX_RS3,M,GB065,P
0,0,SAX_RS3,M,BI050,A
0,0,SAX_RS3,M,BI050,P
0,0,SAX_RS3,M,ZD070,A
0,0,SAX_RS3,M,ZD070,P
0,0,SAX_RS3,M,AJ055,A
0,0,SAX_RS3,M,AJ055,P
0,0,SAX_RS3,M,BH065,L
0,0,SAX_RS3,M,AM080,A
0,0,SAX_RS3,M,AM080,P
0,0,SAX_RS3,M,BH040,A
0,0,SAX_RS3,M,BH230,A
0,0,SAX_RS3,M,BH230,P
0,0,SAX_RS3,M,BH180,L
0,0,SAX_RS3,M,BH180,P
0,0,SAX_RS3,M,BH220,A
0,0,SAX_RS3,M,BH220,P
0,0,SAX_RS3,M,AD060,A
0,0,SAX_RS3,M,AD060,P
0,0,SAX_RS3,M,AJ051,P
0,0,SAX_RS3,M,AJ050,A
0,0,SAX_RS3,M,AJ050,P
0,0,SAX_RS3,M,AK180,A
0,0,SAX_RS3,M,AK180,P
0,0,SAX_RS4,M,AB040,A
0,0,SAX_RS4,M,AT011,P
0,0,SAX_RS4,M,AT012,A
0,0,SAX_RS4,M,AT012,P
0,0,SAX_RS4,M,GB230,A
0,0,SAX_RS4,M,GB230,P
0,0,SAX_RS4,M,AK164,A
0,0,SAX_RS4,M,AK164,P
0,0,SAX_RS4,M,AK030,A
0,0,SAX_RS4,M,AK030,P
0,0,SAX_RS4,M,AK020,A
0,0,SAX_RS4,M,AK020,L
0,0,SAX_RS4,M,AK020,P
0,0,SAX_RS4,M,ZD045,A
0,0,SAX_RS4,M,ZD045,L
0,0,SAX_RS4,M,ZD045,P
0,0,SAX_RS4,M,GB015,A
0,0,SAX_RS4,M,BH010,A
0,0,SAX_RS4,M,BH010,L
0,0,SAX_RS4,M,BH116,A
0,0,SAX_RS4,M,AQ151,A
0,0,SAX_RS4,M,AQ151,L
0,0,SAX_RS4,M,AL012,A
0,0,SAX_RS4,M,AL012,P
0,0,SAX_RS4,M,DA005,A
0,0,SAX_RS4,M,AL142,A
0,0,SAX_RS4,M,AL142,P
0,0,SAX_RS4,M,AJ085,A
0,0,SAX_RS4,M,AJ085,P
0,0,SAX_RS4,M,BI045,L
0,0,SAX_RS4,M,BI045,P
0,0,SAX_RS4,M,AG050,P
0,0,SAX_RS4,M,AC010,A
0,0,SAX_RS4,M,AC010,P
0,0,SAX_RS4,M,BH015,A
0,0,SAX_RS4,M,AA045,P
0,0,SAX_RS4,M,EA031,A
0,0,SAX_RS4,M,ZB030,P
0,0,SAX_RS4,M,AQ040,A
0,0,SAX_RS4,M,AQ040,L
0,0,SAX_RS4,M,AQ040,P
